2.000000,0.165000,1.443024,0.176633,0.243830,0.670303,0.658913,-0.002666,-0.004746,0.752199
2.000000,0.165000,1.585987,0.176785,0.244072,0.670667,0.658907,-0.003327,-0.004728,0.752202
2.000000,0.165000,1.624982,0.176753,0.244004,0.670857,0.659012,-0.002741,-0.004765,0.752112
2.000000,0.165000,1.624982,0.176753,0.244004,0.670857,0.659012,-0.002741,-0.004765,0.752112
2.000000,0.165000,1.659677,0.176749,0.244090,0.671012,0.659044,-0.003111,-0.004901,0.752082
2.000000,0.165000,1.733350,0.176631,0.244135,0.670653,0.659007,-0.003122,-0.004291,0.752118
2.000000,0.165000,1.733350,0.176631,0.244135,0.670653,0.659007,-0.003122,-0.004291,0.752118
2.000000,0.165000,1.768094,0.176919,0.244174,0.671211,0.658935,-0.002695,-0.005493,0.752175
2.000000,0.165000,1.802742,0.176776,0.244005,0.670811,0.658957,-0.003317,-0.004640,0.752159
2.000000,0.165000,1.841708,0.176655,0.244069,0.670626,0.659027,-0.003232,-0.004294,0.752100
2.000000,0.165000,1.841708,0.176655,0.244069,0.670626,0.659027,-0.003232,-0.004294,0.752100
2.000000,0.165000,1.876342,0.176815,0.244219,0.670809,0.658981,-0.003138,-0.004676,0.752139
2.000000,0.165000,1.876342,0.176815,0.244219,0.670809,0.658981,-0.003138,-0.004676,0.752139
2.000000,0.165000,1.911169,0.176660,0.244021,0.670736,0.659108,-0.003442,-0.004200,0.752029
2.000000,0.165000,1.949984,0.176615,0.243737,0.670033,0.658897,-0.002732,-0.004711,0.752214
2.000000,0.165000,1.949984,0.176615,0.243737,0.670033,0.658897,-0.002732,-0.004711,0.752214
2.000000,0.165000,1.984730,0.176726,0.243934,0.670537,0.658979,-0.003123,-0.004572,0.752141
2.000000,0.165000,2.019383,0.176659,0.244152,0.670595,0.658901,-0.002962,-0.004722,0.752209
2.000000,0.165000,2.019383,0.176659,0.244152,0.670595,0.658901,-0.002962,-0.004722,0.752209
2.000000,0.165000,2.058336,0.176808,0.244130,0.670714,0.658945,-0.003201,-0.004711,0.752169
2.000000,0.165000,2.093062,0.176671,0.244002,0.670881,0.659005,-0.003074,-0.004735,0.752117
2.000000,0.165000,2.127700,0.176703,0.243927,0.670629,0.658991,-0.002870,-0.004711,0.752130
2.000000,0.165000,2.127700,0.176703,0.243927,0.670629,0.658991,-0.002870,-0.004711,0.752130
2.000000,0.165000,2.166632,0.176787,0.244131,0.670769,0.659088,-0.003118,-0.004596,0.752045
2.000000,0.165000,2.201315,0.176596,0.244063,0.670457,0.659008,-0.003252,-0.004194,0.752117
2.000000,0.165000,2.201315,0.176596,0.244063,0.670457,0.659008,-0.003252,-0.004194,0.752117
