0.000000,0.165000,1.265309,-0.253917,0.258083,0.687419,0.659991,-0.005793,-0.003355,0.751244
0.000000,0.165000,1.374032,-0.254075,0.258128,0.687798,0.660116,-0.005930,-0.003061,0.751134
0.000000,0.165000,1.408317,-0.254309,0.258458,0.688468,0.660221,-0.005679,-0.003042,0.751044
0.000000,0.165000,1.443064,-0.254120,0.258276,0.688059,0.660100,-0.006132,-0.002771,0.751148
0.000000,0.165000,1.482036,-0.253770,0.257692,0.686776,0.660134,-0.005934,-0.003333,0.751117
0.000000,0.165000,1.516606,-0.253855,0.257854,0.687197,0.660183,-0.005784,-0.003458,0.751075
0.000000,0.165000,1.516606,-0.253855,0.257854,0.687197,0.660183,-0.005784,-0.003458,0.751075
0.000000,0.165000,1.551398,-0.254170,0.258365,0.688269,0.660139,-0.006084,-0.002946,0.751113
0.000000,0.165000,1.590357,-0.254226,0.258372,0.688301,0.660123,-0.006147,-0.002666,0.751128
0.000000,0.165000,1.590357,-0.254226,0.258372,0.688301,0.660123,-0.006147,-0.002666,0.751128
0.000000,0.165000,1.625156,-0.253990,0.258021,0.687550,0.660077,-0.005878,-0.003193,0.751168
0.000000,0.165000,1.659684,-0.253763,0.257673,0.686733,0.660069,-0.006099,-0.003247,0.751173
0.000000,0.165000,1.659684,-0.253763,0.257673,0.686733,0.660069,-0.006099,-0.003247,0.751173
0.000000,0.165000,1.698687,-0.254155,0.258188,0.687928,0.660200,-0.005865,-0.003061,0.751061
0.000000,0.165000,1.733337,-0.254300,0.258522,0.688560,0.660204,-0.005765,-0.002881,0.751059
0.000000,0.165000,1.768015,-0.254254,0.258304,0.688182,0.660165,-0.006087,-0.002823,0.751091
0.000000,0.165000,1.768015,-0.254254,0.258304,0.688182,0.660165,-0.006087,-0.002823,0.751091
0.000000,0.165000,1.807075,-0.253754,0.257674,0.686676,0.660063,-0.006056,-0.003230,0.751179
0.000000,0.165000,1.841738,-0.253854,0.257859,0.687189,0.660158,-0.005700,-0.003631,0.751097
0.000000,0.165000,1.841738,-0.253854,0.257859,0.687189,0.660158,-0.005700,-0.003631,0.751097
0.000000,0.165000,1.876366,-0.254269,0.258400,0.688358,0.660183,-0.005830,-0.002946,0.751076
0.000000,0.165000,1.915300,-0.254218,0.258424,0.688388,0.660125,-0.006032,-0.002860,0.751126
0.000000,0.165000,1.915300,-0.254218,0.258424,0.688388,0.660125,-0.006032,-0.002860,0.751126
0.000000,0.165000,1.950061,-0.253875,0.257865,0.687191,0.660165,-0.005819,-0.003495,0.751090
0.000000,0.165000,1.984604,-0.253807,0.257761,0.686966,0.660103,-0.005969,-0.003478,0.751143
0.000000,0.165000,1.984604,-0.253807,0.257761,0.686966,0.660103,-0.005969,-0.003478,0.751143
0.000000,0.165000,2.023694,-0.254254,0.258353,0.688297,0.660201,-0.006060,-0.002670,0.751060
0.000000,0.165000,2.058324,-0.254233,0.258379,0.688298,0.660125,-0.005963,-0.002829,0.751127
0.000000,0.165000,2.092991,-0.254024,0.258098,0.687669,0.660076,-0.005991,-0.003125,0.751168
0.000000,0.165000,2.092991,-0.254024,0.258098,0.687669,0.660076,-0.005991,-0.003125,0.751168
0.000000,0.165000,2.132081,-0.253586,0.257479,0.686157,0.660035,-0.006189,-0.003375,0.751202
0.000000,0.165000,2.166666,-0.253702,0.257680,0.686623,0.660100,-0.005573,-0.003800,0.751147
0.000000,0.165000,2.166666,-0.253702,0.257680,0.686623,0.660100,-0.005573,-0.003800,0.751147
0.000000,0.165000,2.201363,-0.254271,0.258459,0.688454,0.660148,-0.005951,-0.002878,0.751106
0.000000,0.165000,2.240283,-0.254226,0.258333,0.688227,0.660103,-0.006137,-0.002737,0.751145
0.000000,0.165000,2.240283,-0.254226,0.258333,0.688227,0.660103,-0.006137,-0.002737,0.751145
0.000000,0.165000,2.275006,-0.253815,0.257771,0.686919,0.660097,-0.005759,-0.003602,0.751149
0.000000,0.165000,2.309860,-0.253995,0.257958,0.687424,0.660123,-0.006054,-0.003063,0.751127
0.000000,0.165000,2.309860,-0.253995,0.257958,0.687424,0.660123,-0.006054,-0.003063,0.751127
0.000000,0.165000,2.348627,-0.254166,0.258260,0.688068,0.660182,-0.005778,-0.003072,0.751077
0.000000,0.165000,2.383462,-0.254313,0.258517,0.688573,0.660201,-0.005876,-0.002692,0.751061
0.000000,0.165000,2.418077,-0.253836,0.257804,0.686931,0.660104,-0.005775,-0.003572,0.751144
0.000000,0.165000,2.418077,-0.253836,0.257804,0.686931,0.660104,-0.005775,-0.003572,0.751144
0.000000,0.165000,2.457037,-0.253666,0.257592,0.686470,0.660119,-0.005914,-0.003600,0.751129
0.000000,0.165000,2.491799,-0.254146,0.258193,0.687970,0.660187,-0.006177,-0.002951,0.751070
0.000000,0.165000,2.491799,-0.254146,0.258193,0.687970,0.660187,-0.006177,-0.002951,0.751070
0.000000,0.165000,2.526556,-0.254198,0.258325,0.688089,0.660146,-0.005638,-0.003127,0.751110
0.000000,0.165000,2.565335,-0.254368,0.258500,0.688629,0.660184,-0.005883,-0.002734,0.751076
0.000000,0.165000,2.565335,-0.254368,0.258500,0.688629,0.660184,-0.005883,-0.002734,0.751076
0.000000,0.165000,2.600001,-0.253874,0.257850,0.687204,0.660079,-0.006000,-0.003318,0.751165
0.000000,0.165000,2.634814,-0.253900,0.257902,0.687337,0.660202,-0.005761,-0.003428,0.751058
0.000000,0.165000,2.634814,-0.253900,0.257902,0.687337,0.660202,-0.005761,-0.003428,0.751058
0.000000,0.165000,2.673706,-0.254213,0.258377,0.688322,0.660176,-0.006136,-0.002772,0.751081
0.000000,0.165000,2.708409,-0.254149,0.258274,0.688003,0.660115,-0.005700,-0.003092,0.751136
0.000000,0.165000,2.742992,-0.253990,0.258025,0.687542,0.660172,-0.005638,-0.003526,0.751085
0.000000,0.165000,2.742992,-0.253990,0.258025,0.687542,0.660172,-0.005638,-0.003526,0.751085
0.000000,0.165000,2.782044,-0.253792,0.257777,0.686998,0.660137,-0.006037,-0.003423,0.751113
0.000000,0.165000,2.816758,-0.254131,0.258157,0.687864,0.660122,-0.006255,-0.002677,0.751128
0.000000,0.165000,2.816758,-0.254131,0.258157,0.687864,0.660122,-0.006255,-0.002677,0.751128
0.000000,0.165000,2.851385,-0.254257,0.258452,0.688442,0.660116,-0.006024,-0.002790,0.751134
0.000000,0.165000,2.890310,-0.254041,0.258112,0.687699,0.660125,-0.005983,-0.003178,0.751126
0.000000,0.165000,2.890310,-0.254041,0.258112,0.687699,0.660125,-0.005983,-0.003178,0.751126
0.000000,0.165000,2.925042,-0.253833,0.257764,0.686963,0.660119,-0.005873,-0.003428,0.751130
0.000000,0.165000,2.959667,-0.254001,0.258031,0.687602,0.660139,-0.005611,-0.003522,0.751114
0.000000,0.165000,2.959667,-0.254001,0.258031,0.687602,0.660139,-0.005611,-0.003522,0.751114
0.000000,0.165000,2.998737,-0.254184,0.258310,0.688175,0.660142,-0.006181,-0.002706,0.751110
0.000000,0.165000,3.033354,-0.254218,0.258404,0.688384,0.660181,-0.006079,-0.002890,0.751077
0.000000,0.165000,3.068035,-0.253975,0.257958,0.687403,0.660118,-0.005750,-0.003403,0.751132
0.000000,0.165000,3.068035,-0.253975,0.257958,0.687403,0.660118,-0.005750,-0.003403,0.751132
0.000000,0.165000,3.107052,-0.253832,0.257758,0.686906,0.660141,-0.005801,-0.003556,0.751111
0.000000,0.165000,3.141672,-0.254363,0.258494,0.688659,0.660253,-0.005890,-0.002862,0.751015
0.000000,0.165000,3.141672,-0.254363,0.258494,0.688659,0.660253,-0.005890,-0.002862,0.751015
0.000000,0.165000,3.176353,-0.254200,0.258347,0.688186,0.660160,-0.005608,-0.003204,0.751098
0.000000,0.165000,3.215274,-0.254196,0.258261,0.688093,0.660182,-0.006044,-0.002804,0.751076
0.000000,0.165000,3.249976,-0.253748,0.257694,0.686732,0.660102,-0.005952,-0.003399,0.751145
0.000000,0.165000,3.249976,-0.253748,0.257694,0.686732,0.660102,-0.005952,-0.003399,0.751145
0.000000,0.165000,3.284796,-0.254066,0.258069,0.687653,0.660232,-0.005779,-0.003372,0.751032
0.000000,0.165000,3.323633,-0.254229,0.258422,0.688375,0.660097,-0.005908,-0.002983,0.751151
0.000000,0.165000,3.323633,-0.254229,0.258422,0.688375,0.660097,-0.005908,-0.002983,0.751151
0.000000,0.165000,3.358614,-0.254155,0.258319,0.688163,0.660155,-0.005721,-0.003178,0.751101
