1582204276.715944,0.000548,0.000016,0.000751,0.527459,0.552737,0.014556,0.005308,-0.001716,0.008155,-0.001567,-0.003698,0.006778
1582204276.946286,0.001068,-0.000216,0.000506,0.524663,0.555638,-0.052646,0.006563,-0.007693,0.003349,0.000627,0.001580,-0.018898
1582204277.011391,0.000675,-0.000054,0.000651,0.523816,0.549305,-0.114369,-0.002873,0.001426,0.003933,-0.004608,-0.000745,-0.008303
1582204277.081495,0.000304,-0.000064,0.000515,0.518323,0.544133,-0.156698,-0.004074,-0.002784,0.002781,-0.004706,-0.002957,-0.017057
1582204277.216696,0.000866,0.000114,0.000621,0.520259,0.534011,-0.252640,0.002682,-0.000151,0.004435,0.000684,0.005413,-0.008655
1582204277.351898,0.000432,-0.000157,0.000541,0.522603,0.547406,-0.367483,-0.003696,-0.001689,0.002318,-0.003329,0.000362,-0.012270
1582204277.386950,0.000300,0.000006,0.000497,0.526477,0.551149,-0.399917,-0.004091,-0.000612,0.003029,-0.001266,0.000358,-0.012184
1582204277.427010,0.000795,-0.000038,0.000657,0.528918,0.550465,-0.436067,0.001012,-0.002570,0.005471,0.000878,0.000217,-0.015426
1582204277.472047,0.000696,0.000014,0.000527,0.537149,0.551263,-0.475196,-0.000070,-0.001630,0.003781,0.003191,0.000269,-0.015318
1582204277.517114,0.000451,-0.000348,0.000541,0.536508,0.552801,-0.518410,-0.002457,-0.005510,0.003283,-0.003267,0.000264,-0.019656
1582204277.522122,0.000440,-0.000377,0.000558,0.536149,0.553381,-0.524422,-0.002415,-0.005767,0.003417,0.001034,0.003455,-0.019718
1582204277.592226,0.000344,-0.000263,0.000548,0.535742,0.556637,-0.608917,-0.001884,-0.004193,0.003768,0.003122,-0.002879,-0.022935
1582204277.632286,0.000733,-0.000157,0.000663,0.536321,0.558382,-0.655805,-0.000822,-0.001793,0.005045,0.002086,-0.001798,-0.017665
1582204277.672346,0.000547,-0.000317,0.000448,0.539515,0.555739,-0.704973,0.000433,-0.004319,0.001090,0.001164,0.000354,-0.019971
1582204277.712405,0.000426,-0.000353,0.000417,0.542357,0.558618,-0.753958,0.000477,-0.004225,0.001249,0.002196,0.000349,-0.023183
1582204277.752465,0.000476,-0.000177,0.000488,0.542569,0.565377,-0.807594,0.002075,-0.001530,0.005136,0.001114,0.001449,-0.017820
1582204277.792525,0.000828,-0.000140,0.000642,0.545348,0.562415,-0.862531,0.003477,-0.002580,0.005184,0.003240,0.000388,-0.024307
1582204277.837592,0.000725,-0.000374,0.000523,0.550096,0.560057,-0.940194,0.004063,-0.007176,0.003124,0.000178,0.000392,-0.029799
1582204277.872645,0.000561,-0.000414,0.000450,0.550293,0.563023,-1.011900,0.000971,-0.009186,0.002628,0.001246,-0.000670,-0.039409
1582204277.937742,0.000695,-0.000652,0.000491,0.551705,0.566496,-1.198223,0.001453,-0.012758,0.003123,-0.000797,0.000447,-0.044927
