1582193156.171848,0.016796,0.004966,0.006343,-1.969041,-14.665631,-0.010085,0.001911,-0.001243,0.003476,0.001686,-0.001412,-0.001104
1582193156.287008,0.016644,0.005013,0.006774,-1.970791,-14.662088,-0.008770,0.001089,-0.001397,0.006534,0.003872,0.001897,-0.003300
1582193156.327079,0.016669,0.004927,0.006407,-1.970243,-14.665610,-0.010986,0.000199,-0.001072,0.004950,-0.002478,-0.001381,0.001034
1582193156.357133,0.016648,0.004885,0.006593,-1.969964,-14.663435,-0.010087,0.001095,-0.002082,0.006705,-0.000467,0.005045,0.001043
1582193156.402213,0.016637,0.004910,0.006394,-1.973280,-14.661496,-0.009799,0.000822,-0.001640,0.005249,0.002701,-0.003443,0.000095
1582193156.417240,0.016642,0.004889,0.006496,-1.970262,-14.662981,-0.011776,0.002051,-0.001701,0.006786,0.002829,-0.000383,0.003102
1582193156.442284,0.016596,0.004983,0.006645,-1.969878,-14.661935,-0.015365,0.003303,-0.000933,0.007159,0.001671,-0.002357,-0.001047
1582193156.457311,0.016658,0.005022,0.006590,-1.971079,-14.661619,-0.015143,0.001998,-0.001083,0.006454,-0.000463,-0.001428,-0.001090
1582193156.477347,0.016651,0.005009,0.006733,-1.971928,-14.660900,-0.015191,0.000920,-0.001269,0.007630,0.002665,-0.001326,-0.004347
1582193156.497382,0.016538,0.005120,0.006758,-1.971540,-14.662932,-0.016871,0.001223,-0.000358,0.007007,-0.000430,-0.001370,-0.002196
1582193156.512409,0.016528,0.005117,0.006855,-1.970886,-14.662582,-0.016463,0.001240,-0.000486,0.006673,-0.002613,0.001842,0.001071
1582193156.532445,0.016534,0.005173,0.006788,-1.972750,-14.660010,-0.013262,0.001701,0.000157,0.006504,0.000581,0.003870,-0.001006
1582193156.547472,0.016561,0.005180,0.006908,-1.972253,-14.657910,-0.012059,0.003717,0.000048,0.007359,0.002712,0.001841,-0.002166
1582193156.567507,0.016567,0.005252,0.006855,-1.972488,-14.657253,-0.010798,0.000870,0.000438,0.006052,0.001566,-0.001356,0.000096
1582193156.567507,0.016567,0.005252,0.006855,-1.972488,-14.657253,-0.010798,0.000870,0.000438,0.006052,0.001566,-0.001356,0.000096
1582193156.567507,0.016567,0.005252,0.006855,-1.972488,-14.657253,-0.010798,0.000870,0.000438,0.006052,0.001566,-0.001356,0.000096
1582193156.622605,0.016464,0.005272,0.007004,-1.972559,-14.663564,-0.008151,0.000528,0.000538,0.007523,-0.001631,0.003928,-0.001019
1582193156.637632,0.016540,0.005207,0.006822,-1.970265,-14.660448,-0.010658,0.001901,0.000234,0.005015,0.001656,0.005992,0.004319
1582193156.652659,0.016543,0.005211,0.006907,-1.970049,-14.659612,-0.010677,0.001408,-0.000138,0.005875,-0.001582,-0.000381,-0.005356
