1582207920.288250,-0.000099,-0.000907,0.000584,-0.249305,0.643910,-0.020178,0.000429,-0.001556,0.006495,-0.000292,-0.000583,0.000610
1582207920.468556,0.000473,-0.000788,0.000556,-0.247935,0.641140,-0.018688,0.005873,-0.000037,0.005916,0.000816,0.000465,0.001795
1582207920.523649,0.000117,-0.000725,0.000323,-0.247239,0.642463,-0.016069,-0.000706,-0.000995,0.004884,-0.003411,0.000474,-0.000327
1582207920.563717,0.000134,-0.000793,0.000740,-0.247560,0.643849,-0.014378,-0.000243,-0.000578,0.008216,-0.001278,0.000478,-0.001498
1582207920.668895,-0.000099,-0.001059,0.000645,-0.248782,0.642912,0.008688,0.000319,-0.002957,0.007437,0.003953,0.003660,0.002771
1582207920.734005,-0.000267,-0.001510,0.000995,-0.251413,0.644294,0.008035,0.000642,-0.003806,0.008778,-0.000297,-0.001614,-0.000408
1582207920.774073,-0.000540,-0.001671,0.000987,-0.254630,0.643807,0.012220,-0.002030,-0.004941,0.007620,-0.001367,0.000476,-0.001405
1582207920.809132,-0.000447,-0.001842,0.000995,-0.255687,0.645739,0.011169,0.000243,-0.005192,0.007474,0.000787,-0.000545,0.000738
1582207920.854208,-0.000297,-0.001816,0.000866,-0.257384,0.641327,0.018770,0.003001,-0.001477,0.008983,-0.002500,0.000434,0.006146
1582207920.889267,-0.000317,-0.001937,0.000853,-0.258314,0.634972,0.031058,0.003037,-0.001891,0.009062,-0.000337,0.000439,0.000924
1582207920.929286,-0.000401,-0.002097,0.000697,-0.258918,0.637568,0.033456,0.002320,-0.004013,0.004502,0.004993,0.001492,-0.005522
1582207920.969354,-0.000712,-0.002420,0.000681,-0.260477,0.635829,0.033925,-0.002455,-0.004848,0.006668,0.002788,-0.002785,0.002952
1582207921.009421,-0.000816,-0.002453,0.000726,-0.259148,0.633769,0.040192,-0.003133,-0.002771,0.006769,-0.001329,0.001324,0.001846
1582207921.054497,-0.000796,-0.002546,0.000614,-0.255274,0.631029,0.049381,-0.001442,-0.004844,0.007083,0.002862,0.000257,0.001868
1582207921.089557,-0.000864,-0.002662,0.000571,-0.251025,0.630753,0.049630,-0.002063,-0.004479,0.005711,-0.001258,0.000261,0.002920
1582207921.134633,-0.000621,-0.002739,0.000732,-0.251472,0.632147,0.054523,0.000063,-0.002810,0.007439,-0.002385,-0.001762,-0.001271
1582207921.184718,-0.000581,-0.002681,0.000471,-0.249974,0.628931,0.062305,0.000157,-0.002424,0.004777,0.001783,-0.000690,0.003966
1582207921.219777,-0.000418,-0.002586,0.000557,-0.250165,0.630513,0.060671,0.001854,-0.001908,0.006430,-0.001296,0.000305,-0.003533
