1582040925.443089,-0.372702,0.181501,0.000704,1.121461,0.101046,3.554078,-0.000443,-0.000482,-0.000977,-0.001419,0.000492,0.000929
1582040925.623382,-0.373499,0.182586,0.000783,1.122146,0.106543,3.546888,-0.005820,0.004409,-0.001639,-0.004598,0.000638,0.000842
1582040925.683484,-0.373220,0.182404,0.000915,1.121428,0.103501,3.545462,-0.004131,0.003124,0.000292,0.001786,0.002617,-0.000243
1582040925.723552,-0.373303,0.182487,0.000825,1.120535,0.103586,3.550051,-0.004503,0.003690,0.001856,0.001799,-0.000502,0.000930
1582040925.788661,-0.373528,0.182071,0.001096,1.120569,0.105542,3.553256,-0.006880,0.001565,0.004051,0.004961,-0.001609,0.003087
1582040925.823720,-0.373487,0.181903,0.001024,1.121612,0.102483,3.554157,-0.004975,0.001185,0.002117,0.000707,0.000508,0.001975
1582040925.843755,-0.373420,0.182153,0.001012,1.120816,0.103325,3.553451,-0.003154,0.001928,0.001639,0.002778,-0.000575,0.003063
1582040925.868797,-0.373216,0.182020,0.000870,1.120854,0.104822,3.553344,-0.002037,0.001248,-0.000142,0.002705,0.004724,0.000886
1582040925.893838,-0.373976,0.182381,0.000802,1.121996,0.106435,3.550520,-0.007105,0.003262,0.000180,-0.002554,-0.001628,-0.003372
1582040925.913873,-0.374146,0.182439,0.000807,1.121444,0.106922,3.551052,-0.008878,0.003571,0.000123,-0.000373,0.000539,0.002058
1582040925.933906,-0.373620,0.182318,0.000895,1.121403,0.107341,3.548378,-0.004933,0.002743,0.001690,0.000663,0.004715,0.000869
1582040925.973974,-0.373562,0.182339,0.000967,1.119649,0.108271,3.551764,-0.003838,0.002594,0.002387,-0.002571,-0.001611,0.001918
1582040925.999016,-0.373201,0.182203,0.000811,1.117175,0.104745,3.551915,-0.001507,0.001816,0.000787,0.000604,0.002591,-0.000196
1582040926.014040,-0.373219,0.182232,0.000810,1.117242,0.103877,3.551951,-0.001156,0.002059,-0.000162,0.000633,0.001553,-0.003347
