1582191324.105048,0.005416,0.004378,0.006551,-2.474691,-22.229902,0.078908,0.008413,-0.003869,0.000255,0.002882,0.003742,-0.003282
1582191324.105048,0.005416,0.004378,0.006551,-2.474691,-22.229902,0.078908,0.008413,-0.003869,0.000255,0.002882,0.003742,-0.003282
1582191324.105048,0.005416,0.004378,0.006551,-2.474691,-22.229902,0.078908,0.008413,-0.003869,0.000255,0.002882,0.003742,-0.003282
1582191324.105048,0.005416,0.004378,0.006551,-2.474691,-22.229902,0.078908,0.008413,-0.003869,0.000255,0.002882,0.003742,-0.003282
1582191324.105048,0.005416,0.004378,0.006551,-2.474691,-22.229902,0.078908,0.008413,-0.003869,0.000255,0.002882,0.003742,-0.003282
1582191324.105048,0.005416,0.004378,0.006551,-2.474691,-22.229902,0.078908,0.008413,-0.003869,0.000255,0.002882,0.003742,-0.003282
1582191324.105048,0.005416,0.004378,0.006551,-2.474691,-22.229902,0.078908,0.008413,-0.003869,0.000255,0.002882,0.003742,-0.003282
1582191324.105048,0.005416,0.004378,0.006551,-2.474691,-22.229902,0.078908,0.008413,-0.003869,0.000255,0.002882,0.003742,-0.003282
1582191324.105048,0.005416,0.004378,0.006551,-2.474691,-22.229902,0.078908,0.008413,-0.003869,0.000255,0.002882,0.003742,-0.003282
1582191324.105048,0.005416,0.004378,0.006551,-2.474691,-22.229902,0.078908,0.008413,-0.003869,0.000255,0.002882,0.003742,-0.003282
1582191324.105048,0.005416,0.004378,0.006551,-2.474691,-22.229902,0.078908,0.008413,-0.003869,0.000255,0.002882,0.003742,-0.003282
1582191324.105048,0.005416,0.004378,0.006551,-2.474691,-22.229902,0.078908,0.008413,-0.003869,0.000255,0.002882,0.003742,-0.003282
1582191324.105048,0.005416,0.004378,0.006551,-2.474691,-22.229902,0.078908,0.008413,-0.003869,0.000255,0.002882,0.003742,-0.003282
1582191324.150126,0.005480,0.004213,0.006521,-2.476635,-22.232748,0.078165,0.008651,-0.003174,-0.000036,-0.001397,-0.001609,-0.001200
1582191326.829744,0.003903,0.004568,0.006925,-2.469097,-22.223627,0.077609,-0.002315,-0.001253,0.007472,-0.002735,-0.003332,0.002906
1582191326.879831,0.004459,0.004807,0.007148,-2.473466,-22.225977,0.082023,0.000863,-0.000288,0.006115,0.003713,0.004045,-0.000325
1582191326.949955,0.004248,0.004573,0.007163,-2.475554,-22.230790,0.082920,0.004366,-0.003183,0.004297,0.005864,0.011472,-0.001367
1582191327.130269,0.005765,0.004466,0.007396,-2.468683,-22.239126,0.074011,0.010500,-0.003921,0.001562,0.003730,0.011438,-0.002405
1582191327.305554,0.005027,0.004396,0.007066,-2.468668,-22.238325,0.079702,0.004959,-0.002585,0.004196,0.001729,0.002860,0.000898
1582191327.345624,0.005035,0.004360,0.006780,-2.468163,-22.223254,0.078866,0.006447,-0.000401,0.001289,0.002714,0.002809,-0.002298
1582191327.345624,0.005035,0.004360,0.006780,-2.468163,-22.223254,0.078866,0.006447,-0.000401,0.001289,0.002714,0.002809,-0.002298
1582191327.455816,0.005024,0.004336,0.006823,-2.467507,-22.229691,0.075797,0.004114,-0.004048,0.004317,-0.001507,-0.007738,-0.004443
1582191327.470843,0.005064,0.004277,0.006909,-2.468734,-22.235692,0.075752,0.004194,-0.004209,0.004702,0.000533,-0.006681,0.004024
1582191327.485869,0.005668,0.004394,0.007106,-2.469254,-22.237155,0.077968,0.009317,-0.002685,0.002997,0.002696,0.000766,0.000940
1582191327.505904,0.005197,0.004491,0.006861,-2.469854,-22.230321,0.078639,0.005094,-0.001076,0.003739,-0.001601,0.007157,0.000964
1582191327.520930,0.005244,0.004479,0.006943,-2.467920,-22.226045,0.077933,0.005184,-0.000940,0.004156,0.001621,0.004979,-0.001249
1582191327.540965,0.005506,0.004458,0.007119,-2.471635,-22.229125,0.079573,0.005642,-0.001222,0.005085,-0.003817,-0.005622,-0.001239
1582191327.555991,0.005555,0.004431,0.007226,-2.472403,-22.236057,0.079451,0.005649,-0.002245,0.005824,-0.001552,-0.007706,0.001958
1582191327.571017,0.005602,0.004395,0.007338,-2.474865,-22.242110,0.083090,0.006018,-0.002982,0.005605,-0.002610,-0.001411,0.003072
1582191327.586044,0.006026,0.004408,0.007345,-2.474461,-22.240113,0.084919,0.010065,-0.003196,0.002609,-0.000561,0.003975,-0.004400
1582191327.596061,0.006110,0.004375,0.007412,-2.473414,-22.237146,0.083191,0.010518,-0.003682,0.002760,0.001600,0.008187,-0.001177
1582191327.616096,0.005602,0.004318,0.007112,-2.473015,-22.228830,0.083262,0.006011,-0.004284,0.003014,-0.000482,0.004998,-0.000151
1582191327.631122,0.005667,0.004254,0.007194,-2.473161,-22.226719,0.084471,0.005581,-0.004720,0.003450,0.003766,0.000742,-0.002320
1582191327.631122,0.005667,0.004254,0.007194,-2.473161,-22.226719,0.084471,0.005581,-0.004720,0.003450,0.003766,0.000742,-0.002320
1582191327.671192,0.005636,0.004483,0.007133,-2.471726,-22.234158,0.083540,0.004866,-0.002245,0.003476,-0.001530,0.003958,-0.001158
1582191327.686233,0.006000,0.004363,0.007207,-2.471332,-22.229619,0.084024,0.007280,-0.002299,0.003867,-0.001567,0.002875,-0.003336
1582191327.701259,0.006063,0.004332,0.007303,-2.470009,-22.224503,0.082243,0.006270,-0.002161,0.004417,0.003738,0.004975,-0.000155
1582191327.716285,0.004763,0.004066,0.006865,-2.469280,-22.224025,0.079454,-0.002027,-0.003739,0.005373,-0.000511,-0.002419,0.002021
1582191327.716285,0.004763,0.004066,0.006865,-2.469280,-22.224025,0.079454,-0.002027,-0.003739,0.005373,-0.000511,-0.002419,0.002021
1582191327.751345,0.004674,0.004228,0.006725,-2.470466,-22.234104,0.078831,-0.000705,-0.003587,0.003205,0.001648,-0.004506,0.000940
1582191327.766373,0.004653,0.004172,0.006812,-2.470497,-22.234050,0.078243,0.000756,-0.004317,0.005253,-0.002601,0.002840,-0.003367
1582191327.781399,0.004425,0.004236,0.006619,-2.471848,-22.228698,0.077387,-0.000844,-0.003898,0.003286,0.003613,0.007116,-0.003293
1582191327.781399,0.004425,0.004236,0.006619,-2.471848,-22.228698,0.077387,-0.000844,-0.003898,0.003286,0.003613,0.007116,-0.003293
1582191327.781399,0.004425,0.004236,0.006619,-2.471848,-22.228698,0.077387,-0.000844,-0.003898,0.003286,0.003613,0.007116,-0.003293
1582191327.836495,0.004161,0.004171,0.006567,-2.473140,-22.229013,0.080033,-0.003825,-0.002680,0.004025,-0.000573,-0.003454,-0.000191
