0.750000,-0.400000,-0.489847
0.750000,-0.400000,-0.489843
0.750000,-0.400000,-0.489801
0.750000,-0.400000,-0.489833
0.750000,-0.400000,-0.489852
0.750000,-0.400000,-0.489820
0.750000,-0.400000,-0.489844
0.750000,-0.400000,-0.489844
0.750000,-0.400000,-0.489838
0.750000,-0.400000,-0.489838
0.750000,-0.400000,-0.489836
0.750000,-0.400000,-0.489836
0.750000,-0.400000,-0.489841
0.750000,-0.400000,-0.489841
0.750000,-0.400000,-0.489841
0.750000,-0.400000,-0.489832
0.750000,-0.400000,-0.489832
0.750000,-0.400000,-0.489833
0.750000,-0.400000,-0.489833
0.750000,-0.400000,-0.489817
0.750000,-0.400000,-0.489817
0.750000,-0.400000,-0.489831
0.750000,-0.400000,-0.489831
0.750000,-0.400000,-0.489831
0.750000,-0.400000,-0.489826
0.750000,-0.400000,-0.489826
0.750000,-0.400000,-0.489826
0.750000,-0.400000,-0.489836
0.750000,-0.400000,-0.489836
0.750000,-0.400000,-0.489823
0.750000,-0.400000,-0.489824
0.750000,-0.400000,-0.489834
0.750000,-0.400000,-0.489834
0.750000,-0.400000,-0.489810
0.750000,-0.400000,-0.489810
0.750000,-0.400000,-0.489801
0.750000,-0.400000,-0.489801
0.750000,-0.400000,-0.489801
0.750000,-0.400000,-0.489840
0.750000,-0.400000,-0.489840
0.750000,-0.400000,-0.489829
0.750000,-0.400000,-0.489829
0.750000,-0.400000,-0.489835
0.750000,-0.400000,-0.489835
0.750000,-0.400000,-0.489874
0.750000,-0.400000,-0.489874
0.750000,-0.400000,-0.489874
0.750000,-0.400000,-0.489821
0.750000,-0.400000,-0.489821
0.750000,-0.400000,-0.489787
0.750000,-0.400000,-0.489787
0.750000,-0.400000,-0.489762
0.750000,-0.400000,-0.489762
0.750000,-0.400000,-0.489762
0.750000,-0.400000,-0.489844
0.750000,-0.400000,-0.489844
0.750000,-0.400000,-0.489837
0.750000,-0.400000,-0.489837
0.750000,-0.400000,-0.489807
0.750000,-0.400000,-0.489807
0.750000,-0.400000,-0.489838
0.750000,-0.400000,-0.489828
0.750000,-0.400000,-0.489828
0.750000,-0.400000,-0.489873
0.750000,-0.400000,-0.489826
0.750000,-0.400000,-0.489746
0.750000,-0.400000,-0.489863
0.750000,-0.400000,-0.489863
0.750000,-0.400000,-0.489830
0.750000,-0.400000,-0.489821
0.750000,-0.400000,-0.489821
0.750000,-0.400000,-0.489755
0.750000,-0.400000,-0.489755
0.750000,-0.400000,-0.489783
0.750000,-0.400000,-0.489783
0.750000,-0.400000,-0.489851
0.750000,-0.400000,-0.489851
0.750000,-0.400000,-0.489851
0.750000,-0.400000,-0.489867
0.750000,-0.400000,-0.489867
0.750000,-0.400000,-0.489867
0.750000,-0.400000,-0.489814
0.750000,-0.400000,-0.489814
0.750000,-0.400000,-0.489823
0.750000,-0.400000,-0.489823
0.750000,-0.400000,-0.489858
0.750000,-0.400000,-0.489858
0.750000,-0.400000,-0.489839
0.750000,-0.400000,-0.489832
0.750000,-0.400000,-0.489832
0.750000,-0.400000,-0.489834
0.750000,-0.400000,-0.489834
0.750000,-0.400000,-0.489832
0.750000,-0.400000,-0.489828
0.750000,-0.400000,-0.489828
0.750000,-0.400000,-0.489869
0.750000,-0.400000,-0.489869
0.750000,-0.400000,-0.489845
0.750000,-0.400000,-0.489845
0.750000,-0.400000,-0.489845
0.750000,-0.400000,-0.489845
0.750000,-0.400000,-0.489764
0.750000,-0.400000,-0.489858
0.750000,-0.400000,-0.489869
0.750000,-0.400000,-0.489869
0.750000,-0.400000,-0.489837
0.750000,-0.400000,-0.489837
0.750000,-0.400000,-0.489798
0.750000,-0.400000,-0.489846
0.750000,-0.400000,-0.489872
0.750000,-0.400000,-0.489895
0.750000,-0.400000,-0.489717
0.750000,-0.400000,-0.489874
0.750000,-0.400000,-0.489767
0.750000,-0.400000,-0.489866
0.750000,-0.400000,-0.489866
0.750000,-0.400000,-0.489784
0.750000,-0.400000,-0.489784
0.750000,-0.400000,-0.489819
0.750000,-0.400000,-0.489819
0.750000,-0.400000,-0.489871
0.750000,-0.400000,-0.489871
0.750000,-0.400000,-0.489844
0.750000,-0.400000,-0.489844
0.750000,-0.400000,-0.489770
0.750000,-0.400000,-0.489770
0.750000,-0.400000,-0.489741
0.750000,-0.400000,-0.489741
0.750000,-0.400000,-0.489881
0.750000,-0.400000,-0.489881
0.750000,-0.400000,-0.489856
0.750000,-0.400000,-0.489858
0.750000,-0.400000,-0.489809
0.750000,-0.400000,-0.489809
0.750000,-0.400000,-0.489785
0.750000,-0.400000,-0.489785
0.750000,-0.400000,-0.489785
0.750000,-0.400000,-0.489896
0.750000,-0.400000,-0.489896
0.750000,-0.400000,-0.489837
0.750000,-0.400000,-0.489837
0.750000,-0.400000,-0.489794
0.750000,-0.400000,-0.489794
0.750000,-0.400000,-0.489887
0.750000,-0.400000,-0.489887
0.750000,-0.400000,-0.489872
0.750000,-0.400000,-0.489872
0.750000,-0.400000,-0.489787
0.750000,-0.400000,-0.489787
0.750000,-0.400000,-0.489787
0.750000,-0.400000,-0.489772
0.750000,-0.400000,-0.489772
0.750000,-0.400000,-0.489772
0.750000,-0.400000,-0.489871
0.750000,-0.400000,-0.489855
0.750000,-0.400000,-0.489828
0.750000,-0.400000,-0.489827
0.750000,-0.400000,-0.489827
0.750000,-0.400000,-0.489899
0.750000,-0.400000,-0.489838
0.750000,-0.400000,-0.489820
0.750000,-0.400000,-0.489820
0.750000,-0.400000,-0.489865
0.750000,-0.400000,-0.489865
0.750000,-0.400000,-0.489829
0.750000,-0.400000,-0.489840
0.750000,-0.400000,-0.489825
0.750000,-0.400000,-0.489825
0.750000,-0.400000,-0.489851
0.750000,-0.400000,-0.489834
0.750000,-0.400000,-0.489804
0.750000,-0.400000,-0.489853
0.750000,-0.400000,-0.489884
0.750000,-0.400000,-0.489820
0.750000,-0.400000,-0.489820
0.750000,-0.400000,-0.489775
0.750000,-0.400000,-0.489871
0.750000,-0.400000,-0.489871
0.750000,-0.400000,-0.489871
0.750000,-0.400000,-0.489854
0.750000,-0.400000,-0.489854
0.750000,-0.400000,-0.489839
0.750000,-0.400000,-0.489839
0.750000,-0.400000,-0.489789
0.750000,-0.400000,-0.489789
0.750000,-0.400000,-0.489824
0.750000,-0.400000,-0.489824
0.750000,-0.400000,-0.489823
0.750000,-0.400000,-0.489846
0.750000,-0.400000,-0.489846
0.750000,-0.400000,-0.489838
0.750000,-0.400000,-0.489838
0.750000,-0.400000,-0.489846
0.750000,-0.400000,-0.489846
0.750000,-0.400000,-0.489837
0.750000,-0.400000,-0.489837
0.750000,-0.400000,-0.489749
0.750000,-0.400000,-0.489749
0.750000,-0.400000,-0.489749
0.750000,-0.400000,-0.489883
0.750000,-0.400000,-0.489860
0.750000,-0.400000,-0.489860
0.750000,-0.400000,-0.489833
0.750000,-0.400000,-0.489833
0.750000,-0.400000,-0.489826
0.750000,-0.400000,-0.489826
0.750000,-0.400000,-0.489876
0.750000,-0.400000,-0.489848
0.750000,-0.400000,-0.489848
0.750000,-0.400000,-0.489828
0.750000,-0.400000,-0.489828
0.750000,-0.400000,-0.489824
0.750000,-0.400000,-0.489824
0.750000,-0.400000,-0.489829
0.750000,-0.400000,-0.489829
0.750000,-0.400000,-0.489861
0.750000,-0.400000,-0.489861
0.750000,-0.400000,-0.489842
0.750000,-0.400000,-0.489842
0.750000,-0.400000,-0.489811
0.750000,-0.400000,-0.489811
0.750000,-0.400000,-0.489866
0.750000,-0.400000,-0.489856
0.750000,-0.400000,-0.489856
0.750000,-0.400000,-0.489856
0.750000,-0.400000,-0.489831
0.750000,-0.400000,-0.489831
0.750000,-0.400000,-0.489831
0.750000,-0.400000,-0.489831
0.750000,-0.400000,-0.489822
0.750000,-0.400000,-0.489827
0.750000,-0.400000,-0.489836
0.750000,-0.400000,-0.489828
0.750000,-0.400000,-0.489841
0.750000,-0.400000,-0.489869
0.750000,-0.400000,-0.489869
0.750000,-0.400000,-0.489834
0.750000,-0.400000,-0.489812
0.750000,-0.400000,-0.489845
0.750000,-0.400000,-0.489845
0.750000,-0.400000,-0.489839
0.750000,-0.400000,-0.489825
0.750000,-0.400000,-0.489825
0.750000,-0.400000,-0.489845
0.750000,-0.400000,-0.489845
0.750000,-0.400000,-0.489827
0.750000,-0.400000,-0.489822
0.750000,-0.400000,-0.489797
0.750000,-0.400000,-0.489837
0.750000,-0.400000,-0.489837
0.750000,-0.400000,-0.489831
0.750000,-0.400000,-0.489837
0.750000,-0.400000,-0.489837
0.750000,-0.400000,-0.489773
0.750000,-0.400000,-0.489847
0.750000,-0.400000,-0.489847
0.750000,-0.400000,-0.489853
0.750000,-0.400000,-0.489853
0.750000,-0.400000,-0.489821
0.750000,-0.400000,-0.489812
0.750000,-0.400000,-0.489813
0.750000,-0.400000,-0.489813
0.750000,-0.400000,-0.489813
0.750000,-0.400000,-0.489840
0.750000,-0.400000,-0.489840
0.750000,-0.400000,-0.489831
0.750000,-0.400000,-0.489831
0.750000,-0.400000,-0.489776
